"PRJ_ID","PRJ_IDPARENT","PRJ_CODE","PRJ_DESCRIPTIONDU","PRJ_DESCRIPTIONEN","PRJ_INTERNETWORK","PRJ_URL","PRJ_CONTENTDU","PRJ_USERUPDATE","PRJ_DATEUPDATE","PRJ_STARTDATE","PRJ_COMMENTS","PRJ_USERCREATION","PRJ_CONTENTFR","PRJ_DATECREATION","PRJ_ENDDATE","PRJ_DESCRIPTIONFR","PRJ_DELETE","PRJ_PRJS_ID","PRJ_RELT_ID","PRJ_CONTENTEN"
426,416,"UE-EU: EUROSTARS","EUROPESE UNIE - EUROSTARS","EUROPEAN UNION - EUROSTARS","22","www.eurostars-eureka.eu","ONDERZOEK EN ONTWIKKELING - INNOVATIE - WETENSCHAPPELIJK ONDERZOEK - TECHNOLOGIEEN - ECONOMIE & HANDEL - CONCURRENTIEVERMOGEN - ECONOMISCHE ONTWIKKELING","GDEROEP",01/08/08,01/01/07,"Eurostars est un project pour les PME.  Partenaires bruxellois: Agence Bruxellloise pour l'entreprise (ABE) 
Eurostars is een project voor KMO's. Brusselse partner: Brussels Agentschap voor de Onderneming (BAO)
Eurostars is a project for SME's. Brussels partner: The Brussels Enterprise Agency (BEA)
For SME","GDEROEP","R&D - INNOVATION - RECHERCHE SCIENTIFIQUE - TECHNOLOGIES - ECONOMIE & COMMERCE - COMPETIVITE - DEVELOPEMENT ECONOMIE",01/08/08,,"UNION EUROPEENNE - EUROSTARS","N",17,18,"R&D - INNOVATION - SCIENTIFIC RESEARCH - TECHNOLOGIES - ECONOMY & TRADE - COMPETITIVENESS - ECONOMICAL DEVELOPMENT"
312,,"SAFIR","SAFIR-SPEECH AUTOMATIC FRIENDLY INTERFACE RESEARCH","SAFIR-SPEECH AUTOMATIC FRIENDLY INTERFACE RESEARCH","22","http;//www.safir-fp6.org","","GDEROEP",18/01/08,01/03/06,"+ partenaires privés hollandais, gfrançais , grecs, italiens bulgares,","PGERARD","R&D, TECHNOLOGIES
Le Projet intégré SAFIR a pour objectif principal de donner à chaque citoyen la même chance d'accéder, d'actualiser et de gérer les contenus existants autorisés moyennant des dispositifs faciles d'emploi par le biais des interfaces humaines les plus simples et les plus explicites, en l'occurrence la voix et l'image.
La Région participe activement au projet en développent des pilotes exploitant la technologie vocale SAFIR. Le premier pilote sélectionné permettra de collecter, d'actualiser et de gérer les informations géographiques régionales sur le terrain par l'intermédiaire d'appareils mobiles à commande vocale.",06/09/06,28/02/08,"SAFIR-SPEECH AUTOMATIC FRIENDLY INTERFACE RESEARCH","O",17,18,""
313,,"COCOON","COCOON","COCOON","22","http://www.cocoon-healt.com","","",,01/09/06,"","PGERARD","R&D, POLITIQUE SOCIALE, SANTE, TECHNOLOGIES
COCOON is and Integrated Project aimed at supporting health care professional in reducing risk management in their daily practices by building knowledge driven & dynamically adaptive networked communities within European healthcare systems.
Thema's :DSS (Decision Support System) : An expert system that uses Clinical Guidelines, issued by medical Authorities, to help General Practitioners (GPs) in the diagnosis and treatment process.  
SIR (Semantic Information Retrieval) and Semantic Navigation :  a Knowledge Management (KM) platform that gives access to heterogeneous and distributed medical information sources. The KM platform allows the GPs to search such heterogeneous sources and homogeneously,  navigate the result set deepening or generalizing the search and caching valuable results. Thanks to the Ontology and the Semantic,  the GPs can perform smart search and smart navigation.
Second Opinion - Advice : The ""Second opinion/advice"" service enables a GP, not sure about a diagnosis or a treatment, to get in contact with the best specialist among the ones offering a second opinion service. The idea is to support GPs in finding a (possibly unknown) expert by matching their problems against the medical expertise of the available specialists.",06/09/06,01/06/07,"COCOON","N",17,18,""
314,,"JUMELAGE - STEDENBAND SJ","SINT- JOOST-TEN-NOODE","SAINT-JOSSE-TEN-NOODE","25","","DIVERSEN - JONGEREN","GDEROEP",19/04/07,01/01/00,"Sint-Joost-Ten-Noode heeft een stedenband met Nîmes (Frankrijk).","PGERARD","AUTRES - JEUNES",13/02/07,,"SAINT-JOSSE-TEN-NOODE","O",,17,"MISCELLANEOUS - YOUTH"
315,,"SCHAERBEEK","JUMELAGE SCHAERBEEK/BEYOGLU","JUMELAGE SCHAERBEEK/BEYOGLU","25","","","GDEROEP",07/05/07,13/02/07,"A remplacé le jumelage non finalisé avec Emirdag.
Echange de jeunes","PGERARD","JEUNES",13/02/07,,"JUMELAGE SCHAERBEEK/BEYOGLU","O",17,17,""
316,,"SCHAERBEEK2","JUMELAGE SCHAERBEEK/PEYRESQ","JUMELAGE SCHAERBEEK/PEYRESQ","25","http://www.schaerbeek.irisnet.be","","GDEROEP",07/05/07,13/02/07,"","PGERARD","JEUNES - Echanges de jeunes",13/02/07,,"JUMELAGE SCHAERBEEK/PEYRESQ","O",,17,""
317,,"JUMELAGE - STEDENBAND - UC/UK","UKKEL","UCCLE","25","http://www.uccle.irisnet.be","DIVERSEN - CULTUUR - TOERISME - TOERISME (ALLERLEI)","GDEROEP",19/04/07,13/02/07,"Ukkel heeft een stedenband met Neuilly-Sur-Seine (Frankrijk).","PGERARD","AUTRES -CULTURES - TOURISME - TOURISME (DIVERS)",13/02/07,,"UCCLE","O",,17,"MISCELLANEOUS - CULTURE - TOURISM - TOURISM (MISC.)"
318,,"JUMELAGE - STEDENBAND WB","WATERMAEL - BOSVOORDE","WATERMAEL-BOITSFORT","25","http://www.watermael-boitsfort.irisnet.be","","GDEROEP",19/04/07,01/01/00,"Watermael-Bosvoorde heeft een stedenband met Chantilly (Frankrijk) en Annan (Schotland)","PGERARD","",13/02/07,,"WATERMAEL-BOITSFORT","O",,17,""
319,,"WATERMAEL-BOITSFORT2","JUMELAGE WATERMAEL-BOITSFORT/ANNAN","JUMELAGE WATERMAEL-BOITSFORT/ANNAN","25","http://www.watermael-boitsfort.irisnet.be","","GDEROEP",12/04/07,01/01/99,"Différentes actions menées pour le 10ième anniversaires","PGERARD","",13/02/07,,"JUMELAGE WATERMAEL-BOITSFORT/ANNAN","O",,17,""
320,,"WOLUWE ST LAMBERT2","JUMELAGE WOLUWE-SAINT LAMBERT/MEUDON","JUMELAGE WOLUWE-SAINT LAMBERT/MEUDON","25","www.woluwe1200.be","","GDEROEP",25/04/07,13/02/07,"","PGERARD","ADMINISTRATION - ADMINISTRATION (DIVERS)",13/02/07,,"JUMELAGE WOLUWE-SAINT LAMBERT/MEUDON","O",,17,""
321,,"WOLUWE ST LAMBERT","JUMELAGE WOLUWE-SAINT-LAMBERT/CELLES","JUMELAGE WOLUWE-SAINT-LAMBERT/CELLES","25","/www.woluwe1200.be","","GDEROEP",25/04/07,13/02/07,"","PGERARD","",13/02/07,,"JUMELAGE WOLUWE-SAINT-LAMBERT/CELLES","O",17,,""
330,,"JUMELAGE - STEDENBAND FO/VO","VORST","FOREST","25","www.forest.irisnet.be","","GDEROEP",19/04/07,01/01/00,"Vorst heeft een stedenband met Courbevoie (Frankrijk).","PGERARD","",14/02/07,,"FOREST","O",18,17,""
331,,"COOPERATION - ONTWIKKELINGSSAMENWERKING GA","GANSHOREN","GANSHOREN","26","http://www.ganshoren.be","","GDEROEP",13/08/09,01/01/00,"","PGERARD","",14/02/07,,"GANSHOREN","O",,17,""
332,,"JUMELAGE - STEDENBAND IX/EL","ELSENE","IXELLES","25","www.elsene.irisnet.be","DIVERSEN - ONDERWIJS - JONGEREN - SPORT'","GDEROEP",19/04/07,01/01/00,"Elsene heeft een stedenband met Biarritz (Frankrijk).","PGERARD","AUTRES - ENSEIGNEMENT- JEUNES - SPORT'",14/02/07,,"IXELLES","O",,17,"MISCELLANEOUS - EDUCATION - YOUTH - SPORT'"
333,,"COOPÉRATION - ONTWIKELLINGSSAMENWERKING JE","JETTE","JETTE","26","www.jette.be","ONTWIKKELINGSSAMENWERKING - LEEFMILIEU - AFVAL - RECYCLAGE","GDEROEP",27/04/07,01/01/00,"Jette ontwikkelde een samenwerking met het Jojutla (Mexico)","PGERARD","COOPERATION AU DEVELOPPEMENT - ENVIRONNEMENT - DECHETS - RECYCLAGE",14/02/07,,"JETTE","O",,17,"DEVELOPMENT AID - ENVIRONMENT - WASTE - RECYCLING"
334,,"JUMELAGE - STEDENBAND KO","KOEKELBERG","KOEKELBERG","25","www.koekelberg.be","","GDEROEP",19/04/07,01/01/00,"Koekelberg heeft een stedenband met Sanlúcar de Barrameda (Spanje) en Huyères-les-Palmiers ( Frankrijk). assocuioé également au réseau ""villes-réseau"".","PGERARD","",14/02/07,,"KOEKELBERG","O",,17,""
335,,"KOEKELBERG2","JUMELAGE ENTRE KOEKELBERG ET SAN LUCAR","JUMELAGE ENTRE KOEKELBERG ET SAN LUCAR","25","http://www.koekelberg.be/index2.htm","","GDEROEP",12/04/07,14/02/07,"","PGERARD","",14/02/07,,"JUMELAGE ENTRE KOEKELBERG ET SAN LUCAR","O",,17,""
336,,"MOLENBEEK","JUMELAGE ENTRE MOLENBEEK ET LEVALLOIS -PERRET","JUMELAGE ENTRE MOLENBEEK ET LEVALLOIS -PERRET","25","http://www.molenbeek.be","","GDEROEP",25/04/07,14/02/07,"","PGERARD","AUTRES -  JEUNES",14/02/07,,"JUMELAGE ENTRE MOLENBEEK ET LEVALLOIS -PERRET","O",,17,""
337,,"MOLENBEEK2","JUMELAGE ENTRE MOLENBEEK ET SAINT JEAN LEOPOLD VILLE","JUMELAGE ENTRE MOLENBEEK ET SAINT JEAN LEOPOLD VILLE","25","","","GDEROEP",07/05/07,14/02/07,"","PGERARD","",14/02/07,,"JUMELAGE ENTRE MOLENBEEK ET SAINT JEAN LEOPOLD VILLE","O",18,17,""
338,,"MOLENBEEK3","COOPERATION MOLENBEEK/OUJDA SIDI ZIANE","COOPERATION MOLENBEEK/OUJDA SIDI ZIANE","26","http://www.molenbeek.be","","GDEROEP",07/05/07,14/02/07,"Etat civil","PGERARD","",14/02/07,,"COOPERATION MOLENBEEK/OUJDA SIDI ZIANE","O",,17,""
339,,"ST GILLES","JUMELAGE ENTRE SAINT GILLES ET ESCH-SUR-ALZETTE","JUMELAGE ENTRE SAINT GILLES ET ESCH-SUR-ALZETTE","","","","GDEROEP",07/05/07,14/02/07,"","PGERARD","",14/02/07,,"JUMELAGE ENTRE SAINT GILLES ET ESCH-SUR-ALZETTE","O",,,""
340,,"EVERE","COOPERATION EVERE/LOKASSA","COOPERATION EVERE/LOKASSA","26","http://www.evere.be/index.php?module=ContentExpress&func=display&ceid=481&meid=12","","GDEROEP",12/04/07,14/02/07,"","PGERARD","COOPERATION AU DEVELOPPEMENT - ENVIRONNEMENT - DECHETS - POLLUTION",14/02/07,,"COOPERATION EVERE/LOKASSA","O",,17,""
322,,"WOLUWE ST LAMBERT3","JUMELAGE WOLUWE SAINT LAMBERT/M'BAZZY","JUMELAGE WOLUWE SAINT LAMBERT/M'BAZZY","25","http://www.woluwe1200.be/francais/base.asp","","GDEROEP",07/05/07,13/02/07,"","PGERARD","COOPERATION AU DEVELOPPEMENT",13/02/07,,"JUMELAGE WOLUWE SAINT LAMBERT/M'BAZZY","O",17,17,""
323,,"WOLUWE ST PIERRE","JUMELAGE WOLUWE SAINT PIERRE/RUYUMBA","JUMELAGE WOLUWE SAINT PIERRE/RUYUMBA","25","www.woluwe1150.irisnet.be","","GDEROEP",12/04/07,13/02/07,"","PGERARD","COOPERATION AU DEVELOPPEMENT - JEUNES",13/02/07,,"JUMELAGE WOLUWE SAINT PIERRE/RUYUMBA","O",,17,""
324,,"WOLUWE ST PIERRE2","JUMELAGE WOLUWE SAINT PIERRE/PECICA","JUMELAGE WOLUWE SAINT PIERRE/PECICA","25","","","GDEROEP",12/04/07,13/02/07,"COMPAGNONS BATISSEURS","PGERARD","JEUNES",13/02/07,,"JUMELAGE WOLUWE SAINT PIERRE/PECICA","O",17,17,""
325,,"WOLUWE ST PIERRE3","JUMELAGE WOLUWE ST PIERRE/NOUVELLE IBERIE","JUMELAGE WOLUWE ST PIERRE/NOUVELLE IBERIE","25","http://www.woluwe1150.be","","GDEROEP",12/04/07,13/02/07,"","PGERARD","JEUNES -",13/02/07,,"JUMELAGE WOLUWE ST PIERRE/NOUVELLE IBERIE","O",17,17,""
326,,"WOLUWE ST PIERRE4","JUMELAGE WOLUWE SAINT PIERRE/GANGNAM","JUMELAGE WOLUWE SAINT PIERRE/GANGNAM","25","http://www.woluwe1150.be/conseil","","GDEROEP",12/04/07,13/02/07,"","PGERARD","ECONOMIE&COMMERCE - AUTRES - CULTURE",13/02/07,,"JUMELAGE WOLUWE SAINT PIERRE/GANGNAM","O",17,17,""
327,,"WOLUWE ST PIERRE5","JUMELAGE WOLUWE SAINT PIERRE/ PIESTANY","JUMELAGE WOLUWE SAINT PIERRE/ PIESTANY","25","http://www.woluwe1150.be","","GDEROEP",12/04/07,13/02/07,"","PGERARD","AUTRES -CULTURE",13/02/07,,"JUMELAGE WOLUWE SAINT PIERRE/ PIESTANY","O",17,17,""
328,,"WOLUWE ST PIERRE6","JUMELAGE WOLUWE SAINT PIERRE/ ARRIEZZO","JUMELAGE WOLUWE SAINT PIERRE/ ARRIEZZO","25","http://www.woluwe1150.be","","GDEROEP",12/04/07,13/02/07,"","PGERARD","AUTRES - CULTURE- JEUNES",13/02/07,,"JUMELAGE WOLUWE SAINT PIERRE/ ARRIEZZO","O",17,17,""
329,,"JUMELAGE - STEDENBAND WS/SP","SINT-PIETERS-WOLUWE","WOLUWE SAINT PIERRE","25","www.woluwe1150.be","ECONOMIE & HANDEL - HANDEL' - DIVERSEN - CULTUUR - JONGEREN - OVERHEDEN - LOKAAL BELEID.","GDEROEP",19/04/07,01/01/00,"Een samenwerking bestaat met de gemeenten Arriezo (Italie), Chaoyang (district van Peking  - China), Gangnam (district van Seoel  - Zuid-Korea), New Iberia (VS), Pecica (Roemenië),  Piestany (Slovakije) . Met het district Ruyumba en de daarbinnen gelegen stad Musambira (Rwanda) bestaat eveneens samenwerking.","PGERARD","ECONOMIE & COMMERCE' - COMMERCE - AUTRES - CULTURE - JEUNES - AUTORITES - POLITIQUE LOCALE.",13/02/07,,"WOLUWE SAINT PIERRE","O",17,17,"ECONOMY & TRADE - TRADE' - MISCELLANEOUS - CULTURE - YOUTH - AUTHORITIES - LOCAL AUTHORITIES."
341,,"ETTERBEEK","JUMELAGE ENTRE ETTERBEEK ET FONTENAY-SOUS-BOIS","JUMELAGE ENTRE ETTERBEEK ET FONTENAY-SOUS-BOIS","25","http://www.etterbeek.irisnet.be/site/fr/decouvrir_etterbeek/aujourdhui/jumelages_htm","","GDEROEP",26/04/07,01/01/77,"","PGERARD","ADMINISTRATION - AUTRES - ENSEIGNEMENT - JEUNES -TOURISME",14/02/07,,"JUMELAGE ENTRE ETTERBEEK ET FONTENAY-SOUS-BOIS","O",,17,""
342,,"ETTERBEEK2","JUMELAGE ENTRE ETTERBEEK ET FORTE  DEI MARMI","JUMELAGE ENTRE ETTERBEEK ET FORTE  DEI MARMI","25","JUMELAGE ENTRE ETTERBEEK ET FORTE  DEI MARMI","","GDEROEP",26/04/07,14/02/07,"","PGERARD","",14/02/07,,"JUMELAGE ENTRE ETTERBEEK ET FORTE  DEI MARMI","O",,17,""
343,,"ETTERBEEK3","JUMELAGE ENTRE ETTERBEEK ET BEAUPORT (QUEBEC)","JUMELAGE ENTRE ETTERBEEK ET BEAUPORT (QUEBEC)","25","http://www.etterbeek.irisnet.be/site/fr/decouvrir_etterbeek/aujourdhui/jumelages_htm","","GDEROEP",26/04/07,14/02/07,"","PGERARD","ADMINISTRATION - AUTRES - ENSEIGNEMENT - JEUNES -TOURISME",14/02/07,,"JUMELAGE ENTRE ETTERBEEK ET BEAUPORT (QUEBEC)","O",,17,""
344,,"ETTERBEEK4","COOPERATION ETTERBBEK/ESSAOUIRA","COOPERATION ETTERBBEK/ESSAOUIRA","26","http://www.etterbeek.irisnet.be/site/fr/decouvrir_etterbeek/aujourdhui/monde_htm","","GDEROEP",07/05/07,14/02/07,"","PGERARD","COOPERATION AU DEVELOPPEMENT - Développement durable",14/02/07,,"COOPERATION ETTERBBEK/ESSAOUIRA","O",,17,""
345,,"BRUXELLES","JUMELAGE ENTRE BRUXELLES ET LE TILLEUL","JUMELAGE ENTRE BRUXELLES ET LE TILLEUL","25","","","GDEROEP",26/04/07,14/02/07,"","PGERARD","",14/02/07,,"JUMELAGE ENTRE BRUXELLES ET LE TILLEUL","O",,17,""
346,,"BRUXELLES2","JUMELAGE ENTRE BRUXELLES ET BONN","JUMELAGE ENTRE BRUXELLES ET BONN","25","","","GDEROEP",26/04/07,14/02/07,"","PGERARD","",14/02/07,,"JUMELAGE ENTRE BRUXELLES ET BONN","O",,17,""
347,,"BRUXELLES3","JUMELAGE ENTRE BRUXELLES ET SARAJEVO","JUMELAGE ENTRE BRUXELLES ET SARAJEVO","25","","","GDEROEP",26/04/07,14/02/07,"","PGERARD","POLITIQUE SOCIALE - SANTE - AUTRES - CULTURE",14/02/07,,"JUMELAGE ENTRE BRUXELLES ET SARAJEVO","O",,17,""
348,,"BRUXELLES4","JUMELAGE ENTRE BRUXELLES ET MOSCOU","JUMELAGE ENTRE BRUXELLES ET MOSCOU","25","","","GDEROEP",26/04/07,01/01/01,"","PGERARD","URBANISME ET RENOVATION URBAINE - GESTION URBAINE",15/02/07,,"JUMELAGE ENTRE BRUXELLES ET MOSCOU","O",,17,""
349,,"BRUXELLES5","JUMELAGE ENTRE BRUXELLES ET BRASILIA","JUMELAGE ENTRE BRUXELLES ET BRASILIA","25","","","GDEROEP",26/04/07,15/02/07,"","PGERARD","AUTRES - CULTURE",15/02/07,,"JUMELAGE ENTRE BRUXELLES ET BRASILIA","O",,17,""
350,,"BRUXELLES6","JUMELAGE ENTRE BRUXELLES ET ATLANTA","JUMELAGE ENTRE BRUXELLES ET ATLANTA","25","","","GDEROEP",26/04/07,15/02/07,"","PGERARD","ECONOMIE & COMMERCE - ECONOMIE (DIVERS)",15/02/07,,"JUMELAGE ENTRE BRUXELLES ET ATLANTA","O",,17,""
351,,"BRUXELLES7","JUMELAGE ENTRE BRUXELLES ET KUALA LUMPUR","JUMELAGE ENTRE BRUXELLES ET KUALA LUMPUR","25","","","GDEROEP",26/04/07,15/02/07,"","PGERARD","",15/02/07,,"JUMELAGE ENTRE BRUXELLES ET KUALA LUMPUR","O",,17,""
352,,"BRUXELLES8","COOPERATION BRUXELLES/KINSHASA","COOPERATION BRUXELLES/KINSHASA","26","","","GDEROEP",07/05/07,15/02/07,"","PGERARD","ADMINISTRATION - GESTION ADMINISTRATIVE (Population, Etat civil)",15/02/07,,"COOPERATION BRUXELLES/KINSHASA","O",,17,""
353,,"AUDERGHEM","JUMELAGE ENTRE AUDERGHEM ET CHOISY-LE-GRAND","JUMELAGE ENTRE AUDERGHEM ET CHOISY-LE-GRAND","25","","","GDEROEP",26/04/07,15/02/07,"","PGERARD","",15/02/07,,"JUMELAGE ENTRE AUDERGHEM ET CHOISY-LE-GRAND","O",,17,""
354,,"AUDERGHEM2","JUMELAGE ENTRE AUDERGHEM ET VALLAURIS","JUMELAGE ENTRE AUDERGHEM ET VALLAURIS","25","","","GDEROEP",26/04/07,15/02/07,"","PGERARD","POLITIQUE SOCIALE -  POLITIQUE SOCIALE (DIVERS) - AUTRES - CULTURE - SPORTS'",15/02/07,,"JUMELAGE ENTRE AUDERGHEM ET VALLAURIS","O",,17,""
355,,"AUDERGHEM3","JUMELAGE ENTRE AUDERGHEM ET PATMOS","JUMELAGE ENTRE AUDERGHEM ET PATMOS","25","","","GDEROEP",26/04/07,15/02/07,"","PGERARD","",15/02/07,,"JUMELAGE ENTRE AUDERGHEM ET PATMOS","O",,17,""
356,,"ANDERLECHT","JUMELAGE ENTRE ANDERLECHT ET BERLIN- NEUKOLLER","JUMELAGE ENTRE ANDERLECHT ET BERLIN- NEUKOLLER","25","http://www.andelecht.be/fservice.html","","GDEROEP",26/04/07,15/02/07,"Neukoller est un des districts de Berlin","PGERARD","",15/02/07,,"JUMELAGE ENTRE ANDERLECHT ET BERLIN- NEUKOLLER","O",,17,""
357,,"ANDERLECHT2","JUMELAGE ENTRE ANDERLECHT ET BOULOGNE BILLANCOURT","JUMELAGE ENTRE ANDERLECHT ET BOULOGNE BILLANCOURT","25","http://www.anderlecht.be/fservice.html","","GDEROEP",26/04/07,03/02/55,"","PGERARD","",15/02/07,,"JUMELAGE ENTRE ANDERLECHT ET BOULOGNE BILLANCOURT","O",18,17,""
358,,"ANDERLECHT3","JUMELAGE ENTRE ANDERLECHT ET MARINO","JUMELAGE ENTRE ANDERLECHT ET MARINO","25","http://www.anderlecht.be/fservice.html","","GDEROEP",26/04/07,15/02/07,"","PGERARD","",15/02/07,,"JUMELAGE ENTRE ANDERLECHT ET MARINO","O",18,17,""
359,,"ANDERLECHT4","JUMELAGE ENTRE ANDERLECHT ET ZAANSTAD","JUMELAGE ENTRE ANDERLECHT ET ZAANSTAD","25","http://www.anderlecht.be/fservice.html","","GDEROEP",26/04/07,15/02/07,"","PGERARD","",15/02/07,,"JUMELAGE ENTRE ANDERLECHT ET ZAANSTAD","O",18,17,""
360,,"ANDERLECHT5","JUMELAGE ENTRE ANDERLECHT ET HAMMERSMITH&FULLHAM","JUMELAGE ENTRE ANDERLECHT ET HAMMERSMITH&FULLHAM","25","http://www.anderlecht.be/fservice.html","","GDEROEP",26/04/07,03/02/55,"","PGERARD","",15/02/07,,"JUMELAGE ENTRE ANDERLECHT ET HAMMERSMITH&FULLHAM","O",18,17,""
361,,"ANDERLECHT7","COOPERATION ANDERLECHT/IRUPANA","COOPERATION ANDERLECHT/IRUPANA","26","http://www.anderlecht.be/fparticipation.html?ref=PAaudela.php&anchor=top","","GDEROEP",07/01/08,01/01/02,"","PGERARD","COOPERATION AU DEVELOPPEMENT- ENVIRONNEMENT- DECHETS - EAUX' - ECONOMIE - DEVELOPPEMENT ECONOMIQUE ( Création d'un site WEB pour développer l'écotourisme) - POLITIQUE SOCIALE- POLITIQUE SOCIALE (DIVERS)  mécanisme de participation citoyenne",15/02/07,,"COOPERATION ANDERLECHT/IRUPANA","O",,17,""
428,,"NEREUS","NEREUS - NETWORK OF EUROPEAN REGIONS USING SPACE TECHNOLOGIES","NEREUS - NETWORK OF EUROPEAN REGIONS USING SPACE TECHNOLOGIES","23","nereus.midipyrenees.fr","","GDEROEP",12/08/08,02/07/08,"","PGERARD","ECONOMIE & COMMERCE - INDUSTRIE - R&D - INNOVATION -  RECHERCHE SCIENTIFIQUE - TECHNOLOGIE - NEREUS est un réseau initié par des régions européennes concernées par le développement et l'utilisation des technologies spatiales en Europe.",12/08/08,,"NEREUS - NETWORK OF EUROPEAN REGIONS USING SPACE TECHNOLOGIES","O",17,18,""
429,203,"UE - EU: INTERREG III B SCALDIT","INTERREG III B : SCALDIT","INTERREG III B : SCALDIT","22","www.scaldit.org","EXTERNE BETREKKINGEN - EUROPESE PROGRAMMA'S - INTERREGIONALE SAMENWERKING - EUROPESE STRUCTUURFONDSEN - LEEFMILIEU - WATER'","PGERARD",28/07/09,01/01/03,"Scaldit est un programme d'actions international pour un district hydrographique plus propre et sûr de l'Escaut. C'est un projet au sein de la Commission Internationale de l'Escaut soutenu par Interreg IIIB ENO. 
Scaldit is een internationaal actieprogramma voor een schoner en veiliger Scheldestroomgebied. Het is een project in de schoot van de internationale scheldecommissie met steun van interreg IIIB NWE.Scaldit is an international action programme for a cleaner and safer river basin district of the Scheldt. It is a project within the international Scheldt Commission supported by interreg IIIB NWE.","PGERARD","RELATIONS  EXTERIEURES - PROGRAMMES EUROPEENS -  COOPERATION INTERREGIONALE - FONDS STRUCTURELS EUROPEENS - ENVIRONNEMENT - EAUX'
Vise à l'amélioration des eaux de surfaces et souterraines du district hydrographique internatinal de l'Escaut",18/08/08,30/06/08,"INTERREG III B : SCALDIT","N",18,18,"EXTERNAL RELATIONS - EUROPEAN PROGRAMMES - INTERREGIONAL COOPERATION - EUROPEAN STRUCTURAL FUNDS - ENVIRONMENT - WATER'"
430,,"UE - EU MEDA - MEDPACT SHAMS","EUROPESE UNIE - MEDA - MEDPACT - SHAMS: SUSTAINABLE HUMAN ACTIVITIES IN MEDITERRANEAN URBAN SYSTEMS","EUROPEAN UNION - MEDA - MEDPACT - SHAMS: SUSTAINABLE HUMAN ACTIVITIES IN MEDITERRANEAN URBAN SYSTEMS","22","www.medpact-shams.net","OVERHEDEN - OVERHEDEN (ALLERLEI) - LEEFMILIEU - LEEFMILIEU (ALLERLEI) - EXTERNE BETREKKINGEN - EUROPESE PROGRAMMA'S","GDEROEP",13/08/09,01/01/06,"Autres partenaires - Andere partners - Other partners : fédération des Municipalités Chouf Es Souayjani, Bkassine, Bosra.
SHAMS contribue à l'établissement de partenariats durables entre les villes européennes et méditerranéennes afin de favoriser la réalisation et l'échange d'expériences en matière d'élaboration, de promotion et de mise en œuvre de stratégies de développement urbain durable. 
SHAMS draagt bij aan het tot stand komen van duurzame partnerschappen tussen Europese en Mediterrane steden door de uitwisseling van ervaringen op het gebied van de uitwerking, promotie en uitvoering van strategieën voor een duurzame stedelijke ontwikkeling.
SHAMS contributes to the establishment of sustainable partnerships between European and Mediterranean cities in order to further the gain and exchange of experience in the development, promotion and implementation of sustainable urban development strategies","PGERARD","AUTORITES - AUTORITES (DIVERS) - ENVIRONNEMENT - ENVIRONNEMENT (DIVERS): développement urbain durable, définir une stratégie de gestion intégrée et durable des ressources -  - RELATIONS EXTERIEURES - PROGRAMMES EUROPEENNES",18/08/08,31/01/09,"UNION EUROPEENNE - MEDA - MEDPACT - SHAMS: ACTIVITE HUMAINES DURABLES DANS LES SYSTEMES MEDITERRANEENS URBAINS","N",17,18,"AUTHORITIES - AUTHORITIES (MISC.) - ENVIRONMENT - ENVIRONMENT (MISC.) - EXTERNAL RELATIONS - EUROPEAN PROGRAMMES"
431,,"UE - EU: APPRICOD","UNION EUROPENNE - APPRICOD -","UNION EUROPENNE - APPRICOD - ASSESSING THE POTENTIAL OF PLASTIC RECYCLING IN THE CONSTRUCTION AND DEMOLITION ACTIVITIES","22","www.appricod.org","EXTERNE BETREKKINGEN - EUROPESE PROGRAMMA'S - LEEFMILIEU - AFVAL - RECYCLAGE","PGERARD",27/07/09,01/11/03,"APPRICOD, un projet financé par LIFE (l’instrument financier de l’Union Européenne pour l’environnement),  vise à estimer le potentiel du recyclage des déchets plastiques des activités de construction et de démolition. Les partenaires représentent trois groupes d’intérêt : les autorités locales et régionales, le secteur de la construction et de la démolition ainsi que les fédérations européennes de l’industrie plastique
APPRICOD, a project finance by LIFE (the European Union’s financial instrument for the environment), aims at ""Assessing the Potential of Plastic Recycling in the Construction and Demolition Activities"". The partners represent three different groups of stakeholders : the local and regional authorities, the construction and demolition sector, and the European plastics federations.","PGERARD","RELATIONS EXTERNES - PROGRAMMES EUROPEENS - ENVIRONNEMENT - DECHETS - RECYCLAGE",18/08/08,30/05/06,"UNION EUROPENNE - APPRICOD - EVALUATION DU POTENTIEL DE RECYCLAGE DES DÉCHETS PLASTIQUES DE CONSTRUCTION ET DE DÉMOLITION","N",18,18,"EXTERNAL RELATIONS - EUROPEAN PROGRAMMES - ENVIRONMENT - WASTE - RECYCLING"
